id	gene	flag	first_pos	second_pos	length	quality	essentiel
ECK1447-JW5234	ansP	147	1520235	1518709	-1576	50M	False
ECK1448-JW1449	yncG	147	1521101	1520457	-694	50M	False
ECK1449-JW5235	yncH	147	1521389	1521237	-202	50M	False
none-JW5236	none	147	1521927	1521787	-190	50M	False
ECK1450-JW1451	rhsE	147	1524175	1522100	-2125	50M	False
ECK1451-JW1452	ydcD	147	1524641	1524132	-559	50M	False
ECK1452-JW1453	yncI	147	1525569	1524796	-823	50M	False
ECK1453-JW5237	yncM	147	1525813	1525661	-202	50M	False
ECK1454-JW1455	ydcC	147	1527189	1526026	-1213	50M	False
ECK1455-JW1456	ydcE	147	1527522	1527262	-310	50M	False
ECK1456-JW1457	yddH	147	1528106	1527510	-646	50M	False
ECK1457-JW1458	nhoA	147	1529106	1528234	-922	50M	False
ECK1458-JW1459	yddE	147	1530113	1529193	-970	50M	False
ECK1459-JW1460	narV	147	1530872	1530165	-757	50M	False
ECK1460-JW1461	narW	147	1531564	1530842	-772	50M	False
ECK1461-JW1462	narY	147	1533108	1531537	-1621	50M	False
ECK1462-JW1463	narZ	145	1536845	1533078	-3817	50M	False
ECK1463-JW1464	narU	147	1538315	1536900	-1465	50M	False
ECK1464-JW1466	yddJ	147	1538974	1538612	-412	50M	False
ECK1465-JW1467	yddK	147	1539969	1538986	-1033	50M	False
ECK1466-JW1468	yddL	147	1540283	1539966	-367	50M	False
ECK1467-JW1469	yddG	147	1541367	1540516	-901	50M	False
ECK1468-JW1470	fdnG	147	1544685	1541611	-3124	50M	False
ECK1469-JW1471	fdnH	147	1545582	1544671	-961	50M	False
ECK1470-JW1472	fdnI	147	1546228	1545548	-730	50M	False
ECK1471-JW5908	yddM	147	1547015	1546626	-439	50M	False
ECK1472-JW1474	adhP	147	1548093	1547056	-1087	50M	False
ECK1473-JW5238	sfcA	147	1549951	1548200	-1801	50M	False
ECK1474-JW5962	sra	147	1550218	1550054	-214	50M	False
ECK1475-JW5239	bdm	147	1550598	1550293	-355	50M	False
ECK1476-JW1477	osmC	147	1551293	1550835	-508	50M	False
ECK1477-JW1478	ddpF	147	1552293	1551340	-1003	50M	False
ECK1478-JW1479	ddpD	147	1553272	1552259	-1063	50M	False
ECK1479-JW1480	ddpC	147	1554165	1553242	-973	50M	False
ECK1480-JW1481	ddpB	147	1555184	1554135	-1099	50M	False
ECK1481-JW5240	ddpA	147	1556874	1555159	-1765	50M	False
ECK1482-JW1483	ddpX	147	1557331	1556723	-658	50M	False
ECK1483-JW1484	dos	147	1559988	1557562	-2476	50M	False
ECK1484-JW5241	yddV	147	1561395	1559986	-1459	50M	False
ECK1485-JW1486	yddW	147	1563078	1561732	-1396	50M	False
ECK1486-JW1487	gadC	147	1564744	1563182	-1612	50M	False
ECK1487-JW1488	gadB	147	1566300	1564873	-1477	50M	False
ECK1488-JW1489	pqqL	147	1569457	1566635	-2872	50M	False
ECK1489-JW1490	yddB	147	1571874	1569475	-2449	50M	False
ECK1490-JW5242	yddA	147	1573597	1571885	-1762	50M	False
ECK1491-JW1492	ydeM	147	1575045	1573861	-1234	50M	False
ECK1492-JW5243	ydeN	147	1576779	1575070	-1759	50M	False
ECK1493-JW1494	ydeO	147	1577942	1577154	-838	50M	False
ECK1494-JW1495	ydeP	147	1580741	1578435	-2356	50M	False
ECK1495-JW1496	ydeQ	147	1581989	1581048	-991	50M	False
ECK1496-JW1497	ydeR	147	1582551	1582021	-580	50M	False
ECK1497-JW1498	ydeS	147	1583094	1582537	-607	50M	False
ECK1498-JW1499	ydeT	147	1584256	1583081	-1225	50M	False
ECK1499-JW5244	yneL	147	1584791	1584585	-256	50M	False
ECK1500-JW1500	hipA	147	1586431	1585082	-1399	50M	False
ECK1501-JW1501	hipB	147	1586697	1586404	-343	50M	False
ECK1502-JW1502	ydeU	147	1588320	1586893	-1477	50M	False
ECK1503-JW1503	ydeK	145	1592341	1588337	-4054	50M	False
ECK1504-JW1504	ydeV	147	1594464	1592845	-1669	50M	False
ECK1505-JW1505	ydeW	147	1595496	1594516	-1030	50M	False
ECK1506-JW1506	ego	147	1597262	1595700	-1612	50M	False
ECK1507-JW1507	lsrC	147	1598284	1597229	-1105	50M	False
ECK1508-JW1508	lsrD	147	1599276	1598257	-1069	50M	False
ECK1509-JW1509	lsrB	147	1600310	1599261	-1099	50M	False
ECK1510-JW1510	lsrF	147	1601212	1600310	-952	50M	False
ECK1511-JW1511	lsrG	147	1601526	1601209	-367	50M	False
ECK1512-JW1512	tam	147	1602341	1601556	-835	50M	False
ECK1513-JW5245	yneE	147	1603328	1602336	-1042	50M	False
ECK1514-JW1514	uxaB	147	1604935	1603457	-1528	50M	False
ECK1515-JW5825	yneF	147	1606061	1605135	-976	50M	False
ECK1516-JW1516	yneG	147	1606580	1606194	-436	50M	False
ECK1517-JW1517	yneH	147	1607506	1606553	-1003	50M	False
ECK1518-JW5247	yneI	147	1608982	1607543	-1489	50M	False
ECK1519-JW1519	yneJ	147	1609922	1609014	-958	50M	False
ECK1520-JW1520	yneK	147	1611115	1609973	-1192	50M	False
ECK1521-JW1521	ydeA	147	1612455	1611238	-1267	50M	False
ECK1522-JW1522	marC	147	1613163	1612471	-742	50M	False
ECK1523-JW5248	marR	147	1613791	1613387	-454	50M	False
ECK1524-JW5249	marA	147	1614194	1613778	-466	50M	False
ECK1525-JW1525	marB	147	1614444	1614199	-295	50M	False
ECK1526-JW5250	eamA	147	1615293	1614466	-877	50M	False
ECK1527-JW1527	ydeE	147	1616756	1615542	-1264	50M	False
ECK1528-JW1528	ydeH	147	1618105	1617188	-967	50M	False
ECK1529-JW1529	ydeI	147	1618752	1618333	-469	50M	False
ECK1530-JW1530	ydeJ	147	1619528	1618983	-595	50M	False
ECK1531-JW1531	dcp	147	1621635	1619563	-2122	50M	False
ECK1532-JW1532	ydfG	147	1622500	1621727	-823	50M	False
ECK1533-JW1533	ydfH	147	1623275	1622562	-763	50M	False
ECK1534-JW1534	ydfZ	147	1623655	1623425	-280	50M	False
ECK1535-JW1535	ydfI	147	1625168	1623681	-1537	50M	False
ECK1536-JW1536	ydfJ	147	1626540	1625230	-1360	50M	False
ECK1537-JW1537	ydfK	147	1627542	1627249	-343	50M	False
ECK1538-JW1538	pinQ	147	1628449	1627832	-667	50M	False
ECK1539-JW1539	tfaQ	163	1426621	1427223	652	50M	False
ECK1540-JW1540	stfQ	147	1630102	1629113	-1039	50M	False
ECK1541-JW1541	nohA	147	1630622	1630026	-646	50M	False
ECK1542-JW5251	ynfO	147	1631226	1630966	-310	50M	False
ECK1543-JW5252	ydfO	147	1631694	1631257	-487	50M	False
ECK1544-JW5253	gnsB	147	1632040	1631837	-253	50M	False
ECK1545-JW5254	ynfN	147	1632364	1632182	-232	50M	False
ECK1546-JW1544	cspI	147	1632922	1632683	-289	50M	False
ECK1547-JW1545	ydfP	147	1633782	1633258	-574	50M	False
ECK1548-JW1546	ydfQ	147	1634312	1633752	-610	50M	False
ECK1549-JW1547	ydfR	147	1634620	1634282	-388	50M	False
ECK1550-JW5255	essQ	147	1634840	1634598	-292	50M	False
ECK1551-JW1549	cspB	147	1635809	1635567	-292	50M	False
ECK1552-JW1550	cspF	147	1636304	1636065	-289	50M	False
ECK1553-JW1551	ydfT	147	1637496	1636717	-829	50M	False
ECK1554-JW5909	ydfU	147	1638559	1637483	-1126	50M	False
ECK1555-JW1553	rem	147	1639157	1638879	-328	50M	False
ECK1556-JW1554	hokD	147	1639529	1639347	-232	50M	False
ECK1557-JW1555	relE	147	1639888	1639574	-364	50M	False
ECK1558-JW1556	relB	147	1640127	1639861	-316	50M	False
ECK1559-JW1557	ydfV	147	1640439	1640107	-382	50M	False
ECK1560-JW1558	flxA	147	1640974	1640615	-409	50M	False
ECK1561-JW1559	ydfW	147	1641578	1641402	-226	50M	False
ECK1562-JW1560	ydfX	147	1641891	1641574	-367	50M	False
ECK1563-JW1561	dicC	147	1642105	1641848	-307	50M	False
ECK1564-JW1562	dicA	147	1642578	1642144	-484	50M	True
ECK1565-JW1563	ydfA	147	1642900	1642718	-232	50M	False
ECK1566-JW1564	ydfB	147	1643030	1642875	-205	50M	True
ECK1567-JW1565	ydfC	147	1643278	1643033	-295	50M	False
ECK1569-JW1566	dicB	147	1644034	1643819	-265	50M	False
ECK1570-JW1567	ydfD	147	1644222	1644004	-268	50M	False
ECK1571-JW1568	ydfE	147	1645235	1644288	-997	50M	False
ECK1573-JW1571	intQ	147	1646945	1645722	-1273	50M	False
ECK1574-JW5257	ynfP	147	1647093	1646956	-187	50M	False
ECK1575-JW1572	rspB	147	1648170	1647124	-1096	50M	False
ECK1576-JW1573	rspA	147	1649396	1648155	-1291	50M	False
ECK1577-JW1574	ynfA	147	1649928	1649575	-403	50M	False
ECK1578-JW1575	ynfB	147	1650386	1650018	-418	50M	False
ECK1579-JW1576	speG	147	1650981	1650394	-637	50M	False
ECK1580-JW5258	ynfC	147	1651748	1650975	-823	50M	False
ECK1581-JW5259	ynfD	147	1652107	1651775	-382	50M	False
ECK1582-JW1579	ynfE	147	1654732	1652279	-2503	50M	False
ECK1583-JW5260	ynfF	147	1657216	1654766	-2500	50M	False
ECK1584-JW1581	ynfG	147	1657844	1657200	-694	50M	False
ECK1585-JW5261	ynfH	147	1658700	1657819	-931	50M	False
ECK1586-JW5262	dmsD	147	1659357	1658716	-691	50M	False
ECK1587-JW5263	clcB	147	1660808	1659525	-1333	50M	False
ECK1588-JW5264	ynfK	147	1661474	1660752	-772	50M	False
ECK1589-JW1586	dgsA	147	1662819	1661572	-1297	50M	False
ECK1590-JW1587	ynfL	147	1663847	1662927	-970	50M	False
ECK1591-JW1588	ynfM	147	1665189	1663909	-1330	50M	False
ECK1592-JW5826	asr	147	1665921	1665559	-412	50M	False
ECK1593-JW1590	ydgD	147	1667018	1666170	-898	50M	False
ECK1594-JW1591	mdtI	147	1667404	1667048	-406	50M	False
ECK1595-JW1592	mdtJ	147	1667756	1667364	-442	50M	False
ECK1596-JW1593	ydgG	147	1669184	1668123	-1111	50M	False
ECK1597-JW1594	pntB	147	1670615	1669200	-1465	50M	False
ECK1598-JW1595	pntA	147	1672158	1670599	-1609	50M	False
ECK1599-JW1596	ydgH	147	1673608	1672637	-1021	50M	False
ECK1600-JW1597	ydgI	147	1675176	1673767	-1459	50M	False
ECK1601-JW1598	folM	147	1675935	1675186	-799	50M	False
ECK1602-JW1599	ydgC	147	1676285	1675923	-412	50M	False
ECK1603-JW1600	rstA	147	1677115	1676360	-805	50M	False
ECK1604-JW1601	rstB	147	1678420	1677092	-1378	50M	False
ECK1605-JW1602	tus	147	1679425	1678469	-1006	50M	False
ECK1606-JW1603	fumC	147	1680843	1679413	-1480	50M	False
ECK1607-JW1604	fumA	147	1682632	1680959	-1723	50M	False
ECK1608-JW1605	manA	147	1683988	1682786	-1252	50M	False
ECK1609-JW1606	ydgA	147	1685597	1684062	-1585	50M	False
ECK1610-JW1607	uidC	147	1687106	1685814	-1342	50M	False
ECK1611-JW1608	uidB	147	1688518	1687118	-1450	50M	False
ECK1612-JW1609	uidA	147	1690326	1688488	-1888	50M	False
ECK1613-JW1610	uidR	147	1691307	1690690	-667	50M	False
ECK1614-JW1611	hdhA	147	1692295	1691501	-844	50M	False
ECK1615-JW1612	malI	147	1693435	1692380	-1105	50M	False
ECK1616-JW1613	malX	147	1695184	1693565	-1669	50M	False
ECK1617-JW1614	malY	147	1696366	1695167	-1249	50M	False
ECK1618-JW1615	add	147	1697471	1696443	-1078	50M	False
ECK1619-JW5265	ydgJ	147	1698602	1697496	-1156	50M	False
ECK1620-JW5963	blr	147	1698913	1698761	-202	50M	False
ECK1621-JW1617	ydgT	147	1699401	1699159	-292	50M	False
ECK1622-JW1618	ydgK	147	1699927	1699460	-517	50M	False
ECK1623-JW1619	rsxA	147	1700585	1699977	-658	50M	False
ECK1624-JW1620	rsxB	147	1701163	1700558	-655	50M	False
ECK1625-JW1621	rsxC	147	1703378	1701129	-2299	50M	False
ECK1626-JW1622	rsxD	147	1704437	1703352	-1135	50M	False
ECK1627-JW1623	rsxG	147	1705061	1704414	-697	50M	False
ECK1628-JW1624	rsxE	147	1705760	1705038	-772	50M	False
ECK1629-JW1625	nth	147	1706395	1705733	-712	50M	False
none-JW5266	none	147	1706723	1706496	-277	50M	False
ECK1630-JW1626	ydgR	147	1708508	1706979	-1579	50M	False
ECK1631-JW1627	gst	147	1709219	1708587	-682	50M	False
ECK1632-JW1628	pdxY	147	1710144	1709254	-940	50M	False
ECK1633-JW1629	tyrS	147	1711477	1710176	-1351	50M	True
ECK1634-JW1630	pdxH	147	1712262	1711579	-733	50M	False
ECK1635-JW1631	ydhA	147	1712650	1712294	-406	50M	False
ECK1636-JW1632	ydhH	147	1713857	1712721	-1186	50M	False
ECK1637-JW1633	slyB	147	1714580	1714086	-544	50M	False
ECK1638-JW5267	slyA	147	1715085	1714618	-517	50M	False
ECK1639-JW1635	ydhI	147	1715498	1715235	-313	50M	False
ECK1640-JW1636	ydhJ	147	1716358	1715474	-934	50M	False
ECK1641-JW1637	ydhK	147	1718370	1716331	-2089	50M	False
ECK1642-JW1638	sodC	147	1718910	1718362	-598	50M	False
ECK1643-JW1639	ydhF	147	1719887	1718964	-973	50M	False
ECK1644-JW5827	ydhL	147	1720346	1719909	-487	50M	False
ECK1645-JW5874	ydhM	147	1720859	1720317	-592	50M	False
ECK1646-JW1642	nemA	147	1721993	1720869	-1174	50M	False
ECK1647-JW1643	gloA	147	1722481	1722047	-484	50M	False
ECK1648-JW1644	rnt	147	1723231	1722557	-724	50M	False
ECK1649-JW1645	lhr	145	1727940	1723297	-4693	50M	False
ECK1650-JW1646	ydhD	147	1728356	1727982	-424	50M	False
ECK1651-JW5270	ydhO	147	1729487	1728714	-823	50M	False
ECK1652-JW1648	sodB	147	1730196	1729588	-658	50M	False
ECK1653-JW1649	ydhP	147	1731545	1730349	-1246	50M	False
ECK1654-JW1650	purR	147	1733106	1732054	-1102	50M	False
ECK1655-JW1651	ydhB	147	1734053	1733094	-1009	50M	False
ECK1656-JW1652	ydhC	147	1735359	1734121	-1288	50M	False
ECK1657-JW1653	cfa	147	1736798	1735623	-1225	50M	False
ECK1658-JW1654	ribC	147	1737497	1736829	-718	50M	True
ECK1659-JW1655	mdtK	147	1739067	1737667	-1450	50M	False
ECK1660-JW1656	ydhQ	147	1740382	1739102	-1330	50M	False
ECK1663-JW1657	ydhR	147	1741242	1740910	-382	50M	False
ECK1664-JW1658	ydhS	147	1742972	1741341	-1681	50M	False
ECK1665-JW1659	ydhT	147	1743814	1742975	-889	50M	False
ECK1666-JW1660	ydhU	147	1744603	1743791	-862	50M	False
ECK1667-JW5271	ydhX	147	1745268	1744573	-745	50M	False
ECK1668-JW1662	ydhW	147	1745979	1745305	-724	50M	False
ECK1669-JW5272	ydhV	147	1748169	1745956	-2263	50M	False
ECK1670-JW1664	ydhY	147	1748732	1748079	-703	50M	False
ECK1671-JW1665	ydhZ	147	1749396	1749160	-286	50M	False
ECK1672-JW1666	pykF	147	1751347	1749908	-1489	50M	False
ECK1673-JW1667	lpp	147	1751894	1751631	-313	50M	False
ECK1674-JW1668	ynhG	147	1752980	1751949	-1081	50M	False
ECK1675-JW1669	sufE	147	1753545	1753102	-493	50M	False
ECK1676-JW1670	sufS	147	1754778	1753531	-1297	50M	False
ECK1677-JW1671	sufD	147	1756046	1754748	-1348	50M	False
ECK1678-JW1672	sufC	147	1756767	1755994	-823	50M	False
ECK1679-JW5273	sufB	147	1758303	1756750	-1603	50M	False
ECK1680-JW1674	sufA	147	1758641	1758246	-445	50M	False
ECK1682-JW1675	ydiH	147	1759458	1759162	-346	50M	False
ECK1683-JW1676	ydiI	147	1759887	1759450	-487	50M	False
ECK1684-JW1677	ydiJ	147	1762940	1759857	-3133	50M	False
ECK1685-JW1678	ydiK	147	1764423	1763284	-1189	50M	False
ECK1687-JW1679	ydiL	147	1765208	1764825	-433	50M	True
ECK1688-JW1680	ydiM	147	1766522	1765281	-1291	50M	False
ECK1689-JW5274	ydiN	147	1768014	1766722	-1342	50M	False
ECK1690-JW1682	ydiB	147	1768892	1767999	-943	50M	False
ECK1691-JW1683	aroD	147	1769681	1768896	-835	50M	False
ECK1692-JW1684	ydiF	147	1771419	1769797	-1672	50M	False
ECK1693-JW5275	ydiO	147	1772584	1771352	-1282	50M	False
ECK1694-JW1686	ydiP	147	1773556	1772618	-988	50M	False
ECK1695-JW5276	ydiQ	147	1774618	1773728	-940	50M	False
ECK1696-JW1688	ydiR	147	1775576	1774611	-1015	50M	False
ECK1697-JW1689	ydiS	147	1776921	1775605	-1366	50M	False
ECK1698-JW1690	ydiT	147	1777211	1776891	-370	50M	False
ECK1699-JW5910	ydiD	147	1778914	1777187	-1777	50M	False
ECK1700-JW1692	pps	147	1781367	1778962	-2455	50M	False
ECK1701-JW1693	ydiA	147	1782515	1781655	-910	50M	False
ECK1702-JW1694	aroH	147	1783718	1782645	-1123	50M	False
ECK1703-JW1695	ydiE	147	1784041	1783823	-268	50M	False
ECK1704-JW1696	ydiU	147	1785499	1784036	-1513	50M	False
ECK1705-JW1697	ydiV	147	1786275	1785535	-790	50M	False
ECK1706-JW1698	nlpC	147	1786986	1786495	-541	50M	False
ECK1707-JW1699	btuD	147	1787813	1787037	-826	50M	False
ECK1708-JW1700	btuE	147	1788364	1787786	-628	50M	False
ECK1709-JW1701	btuC	147	1789407	1788400	-1057	50M	False
ECK1710-JW1702	ihfA	147	1789807	1789481	-376	50M	False
ECK1711-JW1703	pheT	147	1792199	1789785	-2464	50M	True
ECK1712-JW5277	pheS	147	1793197	1792187	-1060	50M	True
ECK1713-JW1705	pheM	147	1793525	1793454	-121	50M	False
ECK1714-JW1706	rplT	147	1794004	1793621	-433	50M	True
ECK1715-JW1707	rpmI	147	1794254	1794030	-274	50M	False
ECK1716-JW5829	infC	147	1794893	1794324	-619	50M	True
ECK1717-JW1709	thrS	147	1796825	1794870	-2005	50M	True
ECK1718-JW5278	arpB	147	1797804	1797304	-550	50M	False
ECK1718-JW1710	arpB	147	1799230	1797788	-1492	50M	False
ECK1719-JW5911	yniD	147	1799509	1799375	-184	50M	False
ECK1720-JW1711	ydiY	147	1800338	1799553	-835	50M	False
ECK1721-JW5280	pfkB	147	1801536	1800577	-1009	50M	False
ECK1722-JW1713	ydiZ	147	1801927	1801610	-367	50M	False
ECK1723-JW1714	yniA	147	1802893	1802006	-937	50M	False
ECK1724-JW1715	yniB	147	1803488	1802925	-613	50M	False
ECK1725-JW1716	yniC	147	1804285	1803590	-745	50M	False
ECK1726-JW5281	ydjM	147	1805038	1804421	-667	50M	False
ECK1727-JW1718	ydjN	147	1806562	1805144	-1468	50M	False
ECK1728-JW1719	ydjO	147	1807399	1806557	-892	50M	False
ECK1729-JW1720	cedA	147	1807939	1807649	-340	50M	False
ECK1730-JW1721	katE	147	1810365	1808077	-2338	50M	False
ECK1731-JW1722	chbG	147	1811390	1810614	-826	50M	False
ECK1732-JW1723	chbF	147	1812755	1811376	-1429	50M	False
ECK1733-JW1724	chbR	147	1813702	1812833	-919	50M	False
ECK1734-JW1725	chbA	147	1814060	1813683	-427	50M	False
ECK1735-JW1726	chbC	147	1815469	1814084	-1435	50M	False
ECK1736-JW1727	chbB	147	1815874	1815527	-397	50M	False
ECK1737-JW1728	osmE	147	1816511	1816146	-415	50M	False
ECK1738-JW1729	nadE	147	1817522	1816668	-904	50M	True
ECK1739-JW1730	ydjQ	147	1818639	1817725	-964	50M	False
ECK1740-JW1731	ydjR	147	1819192	1818590	-652	50M	False
ECK1741-JW1732	spy	147	1819880	1819368	-562	50M	False
ECK1742-JW1733	astE	147	1821178	1820183	-1045	50M	False
ECK1743-JW1734	astB	147	1822514	1821144	-1420	50M	False
ECK1744-JW5282	astD	147	1823989	1822484	-1555	50M	False
ECK1745-JW1736	astA	147	1825020	1823959	-1111	50M	False
ECK1746-JW1737	astC	147	1826237	1824990	-1297	50M	False
ECK1747-JW1738	xthA	147	1827471	1826638	-883	50M	False
ECK1748-JW1739	ydjX	147	1828348	1827611	-787	50M	False
ECK1749-JW5283	ydjY	147	1829030	1828326	-754	50M	False
ECK1750-JW1741	ydjZ	147	1829752	1829018	-784	50M	False
ECK1751-JW1742	ynjA	147	1830300	1829725	-625	50M	False
ECK1752-JW5284	ynjB	147	1831476	1830280	-1246	50M	False
ECK1753-JW5285	ynjC	147	1832984	1831467	-1567	50M	False
ECK1754-JW5286	ynjD	147	1833637	1832957	-730	50M	False
ECK1755-JW5287	ynjE	147	1835011	1833662	-1399	50M	False
ECK1756-JW1747	ynjF	147	1835658	1835011	-697	50M	False
ECK1757-JW1748	nudG	147	1836134	1835700	-484	50M	False
ECK1758-JW1749	ynjH	147	1836390	1836091	-349	50M	False
ECK1759-JW1750	gdhA	147	1837951	1836581	-1420	50M	False
ECK1760-JW5288	ynjI	147	1839249	1838059	-1240	50M	False
ECK1761-JW1752	topB	147	1841215	1839227	-2038	50M	False
ECK1762-JW1753	selD	147	1842263	1841193	-1120	50M	False
ECK1763-JW1754	ydjA	147	1842931	1842353	-628	50M	False
ECK1764-JW1755	sppA	147	1844930	1843047	-1933	50M	False
ECK1765-JW1756	ansA	147	1846113	1845070	-1093	50M	False
ECK1766-JW1757	pncA	147	1846765	1846097	-718	50M	False
ECK1767-JW1758	ydjE	147	1848234	1846849	-1435	50M	False
ECK1768-JW1759	ydjF	147	1849109	1848324	-835	50M	False
ECK1769-JW1760	ydjG	147	1850226	1849219	-1057	50M	False
ECK1770-JW5289	ydjH	147	1851204	1850209	-1045	50M	False
ECK1771-JW1762	ydjI	147	1852024	1851161	-913	50M	False
ECK1772-JW1763	ydjJ	147	1853088	1852018	-1120	50M	False
ECK1773-JW5290	ydjK	147	1854484	1853078	-1456	50M	False
ECK1774-JW1765	ydjL	147	1855587	1854484	-1153	50M	False
ECK1775-JW1766	yeaC	147	1856229	1855930	-349	50M	False
ECK1776-JW1767	yeaA	147	1856684	1856244	-490	50M	False
ECK1777-JW1768	gapA	147	1858003	1856981	-1072	50M	True
ECK1778-JW1769	yeaD	147	1858971	1858060	-961	50M	False
ECK1779-JW1770	yeaE	147	1859891	1859010	-931	50M	False
ECK1780-JW1771	mipA	147	1860727	1859954	-823	50M	False
ECK1781-JW1772	yeaG	147	1863079	1861118	-2011	50M	False
ECK1782-JW1773	yeaH	147	1864475	1863165	-1360	50M	False
ECK1783-JW1774	yeaI	147	1866097	1864595	-1552	50M	False
ECK1784-JW5291	yeaJ	147	1867768	1866071	-1747	50M	False
ECK1785-JW1776	yeaK	147	1868314	1867784	-580	50M	False
ECK1787-JW1778	yeaL	147	1869035	1868562	-523	50M	False
ECK1788-JW1779	yeaM	147	1869831	1868983	-898	50M	False
ECK1789-JW1780	yeaN	147	1871091	1869883	-1258	50M	False
ECK1790-JW1781	yeaO	147	1871493	1871119	-424	50M	False
ECK1791-JW1782	yoaF	147	1871787	1871506	-331	50M	False
ECK1792-JW5292	yeaP	147	1872977	1871925	-1102	50M	False
ECK1793-JW1784	yeaQ	147	1873510	1873235	-325	50M	False
ECK1794-JW1785	yoaG	147	1873840	1873631	-259	50M	False
ECK1795-JW1786	yeaR	147	1874203	1873817	-436	50M	False
ECK1796-JW1787	yeaS	147	1875014	1874349	-715	50M	False
ECK1797-JW1788	yeaT	147	1876064	1875114	-1000	50M	False
ECK1798-JW1789	yeaU	147	1877234	1876122	-1162	50M	False
ECK1799-JW5293	yeaV	147	1878870	1877398	-1522	50M	False
ECK1800-JW5294	yeaW	147	1880026	1878875	-1201	50M	False
ECK1801-JW1792	yeaX	147	1881047	1880055	-1042	50M	False
ECK1802-JW1793	rnd	147	1882246	1881092	-1204	50M	False
ECK1803-JW1794	fadD	147	1884001	1882289	-1762	50M	False
ECK1804-JW1795	yeaY	147	1884787	1884179	-658	50M	False
ECK1805-JW1796	yeaZ	147	1885522	1884800	-772	50M	True
ECK1806-JW1797	yoaA	147	1887490	1885553	-1987	50M	False
ECK1807-JW5295	yoaB	147	1887948	1887574	-424	50M	False
ECK1808-JW5296	yoaC	147	1888669	1888319	-400	50M	False
ECK1809-JW1800	yoaH	147	1888986	1888780	-256	50M	False
ECK1810-JW1801	pabB	147	1890403	1889015	-1438	50M	False
ECK1811-JW1802	yeaB	147	1890985	1890380	-655	50M	False
ECK1812-JW1803	sdaA	147	1892533	1891142	-1441	50M	False
ECK1813-JW1804	yoaD	147	1894262	1892637	-1675	50M	False
ECK1814-JW1805	yoaE	147	1895840	1894257	-1633	50M	False
ECK1815-JW1806	manX	147	1897256	1896258	-1048	50M	False
ECK1816-JW1807	manY	147	1898119	1897292	-877	50M	False
ECK1817-JW1808	manZ	147	1898983	1898096	-937	50M	False
ECK1818-JW1809	yobD	147	1899496	1899011	-535	50M	False
ECK1819-JW5830	yebN	147	1900491	1899844	-697	50M	False
ECK1820-JW1811	rrmA	147	1901315	1900479	-886	50M	False
ECK1821-JW1812	cspC	147	1901690	1901454	-286	50M	False
ECK1822-JW1813	yobF	147	1901846	1901676	-220	50M	False
ECK1823-JW1814	yebO	147	1902803	1902489	-364	50M	False
ECK1824-JW1815	yobG	147	1903021	1902851	-220	50M	False
ECK1825-JW5298	yobH	147	1903401	1903135	-316	50M	False
ECK1826-JW1816	kdgR	147	1904354	1903536	-868	50M	False
ECK1827-JW5299	yebQ	147	1905886	1904486	-1450	50M	False
ECK1828-JW1818	htpX	147	1906831	1905923	-958	50M	False
ECK1829-JW1819	prc	147	1909071	1906996	-2125	50M	False
ECK1830-JW5300	proQ	147	1909789	1909064	-775	50M	False
ECK1831-JW1821	yebR	147	1910437	1909859	-628	50M	False
ECK1832-JW1822	yebS	147	1911778	1910468	-1360	50M	False
ECK1833-JW1823	yebT	147	1914380	1911720	-2710	50M	False
ECK1834-JW5301	yebU	147	1915899	1914427	-1522	50M	False
ECK1835-JW5302	yebV	147	1916253	1915975	-328	50M	False
ECK1836-JW5303	yebW	147	1916549	1916247	-352	50M	False
ECK1837-JW1827	pphA	147	1917224	1916541	-733	50M	False
ECK1840-JW1828	yebY	147	1917961	1917593	-418	50M	False
ECK1841-JW1829	yebZ	147	1918846	1917947	-949	50M	False
ECK1842-JW1830	yobA	147	1919224	1918823	-451	50M	False
ECK1843-JW1831	holE	147	1919575	1919318	-307	50M	False
ECK1844-JW1832	yobB	147	1920333	1919650	-733	50M	False
ECK1845-JW1833	exoX	147	1921019	1920330	-739	50M	False
ECK1846-JW1834	ptrB	147	1923094	1921007	-2137	50M	False
ECK1847-JW1835	yebE	147	1923962	1923276	-736	50M	False
ECK1848-JW1836	yebF	147	1924657	1924262	-445	50M	False
ECK1849-JW1837	yebG	147	1925002	1924685	-367	50M	False
ECK1850-JW1838	purT	147	1926296	1925091	-1255	50M	False
ECK1851-JW1839	eda	147	1927011	1926343	-718	50M	False
ECK1852-JW1840	edd	147	1928859	1927021	-1888	50M	False
